"variable","iso3c","year","value","indicator_sdg"
"wat_imp_qual_t","NOR",2020,99.1743987415084,"61.2.0"
"wat_imp_qual_t","NOR",2021,99.1464132132181,"61.2.0"
"wat_imp_qual_t","NOR",2022,99.1184367586336,"61.2.0"
"wat_imp_qual_t","NOR",2023,99.0904537812149,"61.2.0"
"wat_imp_qual_t","NOR",2024,99.0624830632163,"61.2.0"
"wat_imp_qual_t","NPL",2010,29.3454692018441,"61.2.0"
"wat_imp_qual_t","NPL",2011,29.5923834904741,"61.2.0"
"wat_imp_qual_t","NPL",2012,29.838949622684,"61.2.0"
"wat_imp_qual_t","NPL",2013,28.4066669049933,"61.2.0"
"wat_imp_qual_t","NPL",2014,26.9495541768107,"61.2.0"
"wat_imp_qual_t","NPL",2015,25.4676486548312,"61.2.0"
"wat_imp_qual_t","NPL",2016,23.9613981639281,"61.2.0"
"wat_imp_qual_t","NPL",2017,22.4309697051768,"61.2.0"
"wat_imp_qual_t","NPL",2018,20.8767346480429,"61.2.0"
"wat_imp_qual_t","NPL",2019,19.2988925002444,"61.2.0"
"wat_imp_qual_t","NPL",2020,17.6978434094127,"61.2.0"
"wat_imp_qual_t","NPL",2021,16.0738129524168,"61.2.0"
"wat_imp_qual_t","NPL",2022,16.2113760069297,"61.2.0"
"wat_imp_qual_t","NPL",2023,16.3490141281988,"61.2.0"
"wat_imp_qual_t","NPL",2024,16.4868856683866,"61.2.0"
"wat_imp_qual_t","NRU",2010,18.6543539625423,"61.2.0"
"wat_imp_qual_t","NRU",2011,18.6549831160097,"61.2.0"
"wat_imp_qual_t","NRU",2012,18.6556122694771,"61.2.0"
"wat_imp_qual_t","NRU",2013,18.6562414229445,"61.2.0"
"wat_imp_qual_t","NRU",2014,18.6568705764119,"61.2.0"
"wat_imp_qual_t","NRU",2015,18.6574997298792,"61.2.0"
"wat_imp_qual_t","NRU",2016,18.6581288833466,"61.2.0"
"wat_imp_qual_t","NRU",2017,18.658758036814,"61.2.0"
"wat_imp_qual_t","NRU",2018,18.6593871902814,"61.2.0"
"wat_imp_qual_t","NRU",2019,18.6600163437488,"61.2.0"
"wat_imp_qual_t","NRU",2020,18.6606454972161,"61.2.0"
"wat_imp_qual_t","NRU",2021,18.6612746506835,"61.2.0"
"wat_imp_qual_t","NRU",2022,18.6619038041509,"61.2.0"
"wat_imp_qual_t","NRU",2023,18.6625329576183,"61.2.0"
"wat_imp_qual_t","NRU",2024,18.6631621110857,"61.2.0"
"wat_imp_qual_t","NZL",2010,89.2971432582876,"61.2.0"
"wat_imp_qual_t","NZL",2011,90.2778561370619,"61.2.0"
"wat_imp_qual_t","NZL",2012,91.2585694286852,"61.2.0"
"wat_imp_qual_t","NZL",2013,92.239285987318,"61.2.0"
"wat_imp_qual_t","NZL",2014,93.2200019221513,"61.2.0"
"wat_imp_qual_t","NZL",2015,94.2007153623472,"61.2.0"
"wat_imp_qual_t","NZL",2016,95.1814265013775,"61.2.0"
"wat_imp_qual_t","NZL",2017,96.1621382619727,"61.2.0"
"wat_imp_qual_t","NZL",2018,97.1428532133705,"61.2.0"
"wat_imp_qual_t","NZL",2019,98.1235669248902,"61.2.0"
"wat_imp_qual_t","NZL",2020,99.1042896753474,"61.2.0"
"wat_imp_qual_t","NZL",2021,99.9999956407702,"61.2.0"
"wat_imp_qual_t","NZL",2022,100,"61.2.0"
"wat_imp_qual_t","NZL",2023,99.999999971682,"61.2.0"
"wat_imp_qual_t","NZL",2024,100,"61.2.0"
"wat_imp_qual_t","OMN",2010,93.5617858593257,"61.2.0"
"wat_imp_qual_t","OMN",2011,93.8725340938042,"61.2.0"
"wat_imp_qual_t","OMN",2012,94.5187493953996,"61.2.0"
"wat_imp_qual_t","OMN",2013,95.1570480866361,"61.2.0"
"wat_imp_qual_t","OMN",2014,95.788159785769,"61.2.0"
"wat_imp_qual_t","OMN",2015,96.4123269438413,"61.2.0"
"wat_imp_qual_t","OMN",2016,97.030036293734,"61.2.0"
"wat_imp_qual_t","OMN",2017,97.6405982692217,"61.2.0"
"wat_imp_qual_t","OMN",2018,98.2449074568893,"61.2.0"
"wat_imp_qual_t","OMN",2019,98.8171521825327,"61.2.0"
"wat_imp_qual_t","OMN",2020,99.3119327781021,"61.2.0"
"wat_imp_qual_t","OMN",2021,99.6608872184848,"61.2.0"
"wat_imp_qual_t","OMN",2022,99.7406582316444,"61.2.0"
"wat_imp_qual_t","OMN",2023,99.7544149521131,"61.2.0"
"wat_imp_qual_t","OMN",2024,99.7670784416682,"61.2.0"
"wat_imp_qual_t","PAK",2010,43.695400684781,"61.2.0"
"wat_imp_qual_t","PAK",2011,43.8042521362019,"61.2.0"
"wat_imp_qual_t","PAK",2012,43.9125979462166,"61.2.0"
"wat_imp_qual_t","PAK",2013,44.0203991690231,"61.2.0"
"wat_imp_qual_t","PAK",2014,44.1276903720851,"61.2.0"
"wat_imp_qual_t","PAK",2015,44.2344738807301,"61.2.0"
"wat_imp_qual_t","PAK",2016,44.3407371870023,"61.2.0"
"wat_imp_qual_t","PAK",2017,44.4464700188833,"61.2.0"
"wat_imp_qual_t","PAK",2018,44.5518700730857,"61.2.0"
"wat_imp_qual_t","PAK",2019,44.6568907220033,"61.2.0"
"wat_imp_qual_t","PAK",2020,44.7614606090532,"61.2.0"
"wat_imp_qual_t","PAK",2021,44.8655201766001,"61.2.0"
"wat_imp_qual_t","PAK",2022,44.9689962895511,"61.2.0"
"wat_imp_qual_t","PAK",2023,44.9713055615103,"61.2.0"
"wat_imp_qual_t","PAK",2024,44.9737364064737,"61.2.0"
"wat_imp_qual_t","PAN",2010,,"61.2.0"
"wat_imp_qual_t","PAN",2011,,"61.2.0"
"wat_imp_qual_t","PAN",2012,,"61.2.0"
"wat_imp_qual_t","PAN",2013,,"61.2.0"
"wat_imp_qual_t","PAN",2014,,"61.2.0"
"wat_imp_qual_t","PAN",2015,,"61.2.0"
"wat_imp_qual_t","PAN",2016,,"61.2.0"
"wat_imp_qual_t","PAN",2017,,"61.2.0"
"wat_imp_qual_t","PAN",2018,,"61.2.0"
"wat_imp_qual_t","PAN",2019,,"61.2.0"
"wat_imp_qual_t","PAN",2020,,"61.2.0"
"wat_imp_qual_t","PAN",2021,,"61.2.0"
"wat_imp_qual_t","PAN",2022,,"61.2.0"
"wat_imp_qual_t","PAN",2023,,"61.2.0"
"wat_imp_qual_t","PAN",2024,,"61.2.0"
"wat_imp_qual_t","PER",2010,48.519081058361,"61.2.0"
"wat_imp_qual_t","PER",2011,48.8015002867777,"61.2.0"
"wat_imp_qual_t","PER",2012,49.0829918622414,"61.2.0"
"wat_imp_qual_t","PER",2013,49.3627748732011,"61.2.0"
"wat_imp_qual_t","PER",2014,49.6412563318218,"61.2.0"
"wat_imp_qual_t","PER",2015,49.9188248807685,"61.2.0"
"wat_imp_qual_t","PER",2016,50.1947177626241,"61.2.0"
"wat_imp_qual_t","PER",2017,50.4693247094818,"61.2.0"
"wat_imp_qual_t","PER",2018,50.7453137052622,"61.2.0"
"wat_imp_qual_t","PER",2019,51.022261569147,"61.2.0"
"wat_imp_qual_t","PER",2020,51.3005036126234,"61.2.0"
"wat_imp_qual_t","PER",2021,51.5796260705202,"61.2.0"
"wat_imp_qual_t","PER",2022,51.8595870564968,"61.2.0"
"wat_imp_qual_t","PER",2023,52.1407203545486,"61.2.0"
"wat_imp_qual_t","PER",2024,52.4218897797532,"61.2.0"
"wat_imp_qual_t","PHL",2010,45.4229968618347,"61.2.0"
"wat_imp_qual_t","PHL",2011,45.632673661043,"61.2.0"
"wat_imp_qual_t","PHL",2012,45.8419044881395,"61.2.0"
"wat_imp_qual_t","PHL",2013,46.0509688561872,"61.2.0"
"wat_imp_qual_t","PHL",2014,46.2593041926377,"61.2.0"
"wat_imp_qual_t","PHL",2015,46.4674711942453,"61.2.0"
"wat_imp_qual_t","PHL",2016,46.6751900094206,"61.2.0"
"wat_imp_qual_t","PHL",2017,46.8868658379392,"61.2.0"
"wat_imp_qual_t","PHL",2018,47.1029928204949,"61.2.0"
"wat_imp_qual_t","PHL",2019,47.3232362537927,"61.2.0"
"wat_imp_qual_t","PHL",2020,47.5475307294707,"61.2.0"
"wat_imp_qual_t","PHL",2021,47.7758210718841,"61.2.0"
"wat_imp_qual_t","PHL",2022,48.0080472021408,"61.2.0"
"wat_imp_qual_t","PHL",2023,48.244145697978,"61.2.0"
"wat_imp_qual_t","PHL",2024,48.4840577441825,"61.2.0"
"wat_imp_qual_t","PLW",2010,96.5716967037045,"61.2.0"
"wat_imp_qual_t","PLW",2011,96.6600417399347,"61.2.0"
"wat_imp_qual_t","PLW",2012,96.7467644642827,"61.2.0"
"wat_imp_qual_t","PLW",2013,96.831392933543,"61.2.0"
"wat_imp_qual_t","PLW",2014,96.9141772449156,"61.2.0"
"wat_imp_qual_t","PLW",2015,96.9951267249067,"61.2.0"
"wat_imp_qual_t","PLW",2016,97.0726792017371,"61.2.0"
"wat_imp_qual_t","PLW",2017,97.1468574347277,"61.2.0"
"wat_imp_qual_t","PLW",2018,97.2177885872057,"61.2.0"
"wat_imp_qual_t","PLW",2019,97.2854953491546,"61.2.0"
"wat_imp_qual_t","PLW",2020,97.3503491747508,"61.2.0"
"wat_imp_qual_t","PLW",2021,97.4122397759066,"61.2.0"
"wat_imp_qual_t","PLW",2022,97.4713067881686,"61.2.0"
"wat_imp_qual_t","PLW",2023,97.5252084954824,"61.2.0"
"wat_imp_qual_t","PLW",2024,97.5766036015363,"61.2.0"
"wat_imp_qual_t","PNG",2010,,"61.2.0"
"wat_imp_qual_t","PNG",2011,,"61.2.0"
"wat_imp_qual_t","PNG",2012,,"61.2.0"
"wat_imp_qual_t","PNG",2013,,"61.2.0"
"wat_imp_qual_t","PNG",2014,,"61.2.0"
"wat_imp_qual_t","PNG",2015,,"61.2.0"
"wat_imp_qual_t","PNG",2016,,"61.2.0"
"wat_imp_qual_t","PNG",2017,,"61.2.0"
"wat_imp_qual_t","PNG",2018,,"61.2.0"
"wat_imp_qual_t","PNG",2019,,"61.2.0"
"wat_imp_qual_t","PNG",2020,,"61.2.0"
"wat_imp_qual_t","PNG",2021,,"61.2.0"
"wat_imp_qual_t","PNG",2022,,"61.2.0"
"wat_imp_qual_t","PNG",2023,,"61.2.0"
"wat_imp_qual_t","PNG",2024,,"61.2.0"
"wat_imp_qual_t","POL",2010,97.2431426721108,"61.2.0"
"wat_imp_qual_t","POL",2011,96.7547055239403,"61.2.0"
"wat_imp_qual_t","POL",2012,96.2633811054069,"61.2.0"
"wat_imp_qual_t","POL",2013,95.7697344405266,"61.2.0"
"wat_imp_qual_t","POL",2014,95.2736516239555,"61.2.0"
"wat_imp_qual_t","POL",2015,94.7752548147076,"61.2.0"
"wat_imp_qual_t","POL",2016,94.2765003998744,"61.2.0"
"wat_imp_qual_t","POL",2017,93.7781046669164,"61.2.0"
"wat_imp_qual_t","POL",2018,93.2805649537473,"61.2.0"
"wat_imp_qual_t","POL",2019,92.7844570604038,"61.2.0"
"wat_imp_qual_t","POL",2020,92.2480567425882,"61.2.0"
"wat_imp_qual_t","POL",2021,91.710929872632,"61.2.0"
"wat_imp_qual_t","POL",2022,91.1776289012676,"61.2.0"
"wat_imp_qual_t","POL",2023,90.648484121514,"61.2.0"
"wat_imp_qual_t","POL",2024,90.124463310463,"61.2.0"
"wat_imp_qual_t","PRI",2010,98.688048382353,"61.2.0"
"wat_imp_qual_t","PRI",2011,98.835528657289,"61.2.0"
"wat_imp_qual_t","PRI",2012,98.9830089322251,"61.2.0"
"wat_imp_qual_t","PRI",2013,99.1304892071611,"61.2.0"
"wat_imp_qual_t","PRI",2014,99.2779694820972,"61.2.0"
"wat_imp_qual_t","PRI",2015,99.4254497570333,"61.2.0"
"wat_imp_qual_t","PRI",2016,99.5729300319693,"61.2.0"
"wat_imp_qual_t","PRI",2017,99.7204103069054,"61.2.0"
"wat_imp_qual_t","PRI",2018,99.8678905818415,"61.2.0"
"wat_imp_qual_t","PRI",2019,99.8507911360705,"61.2.0"
"wat_imp_qual_t","PRI",2020,99.6686852766851,"61.2.0"
"wat_imp_qual_t","PRI",2021,99.4865794172996,"61.2.0"
"wat_imp_qual_t","PRI",2022,99.3044735579141,"61.2.0"
"wat_imp_qual_t","PRI",2023,99.1223676985286,"61.2.0"
"wat_imp_qual_t","PRI",2024,98.9402618391431,"61.2.0"
"wat_imp_qual_t","PRK",2010,74.7826424888156,"61.2.0"
"wat_imp_qual_t","PRK",2011,74.6147646125968,"61.2.0"
"wat_imp_qual_t","PRK",2012,74.4482143381313,"61.2.0"
"wat_imp_qual_t","PRK",2013,74.2822380889432,"61.2.0"
"wat_imp_qual_t","PRK",2014,74.1172050706383,"61.2.0"
"wat_imp_qual_t","PRK",2015,73.9527378485064,"61.2.0"
"wat_imp_qual_t","PRK",2016,73.7950125392761,"61.2.0"
"wat_imp_qual_t","PRK",2017,73.6433696348798,"61.2.0"
"wat_imp_qual_t","PRK",2018,73.4983086122321,"61.2.0"
"wat_imp_qual_t","PRK",2019,73.3599304906236,"61.2.0"
"wat_imp_qual_t","PRK",2020,73.4574367221872,"61.2.0"
"wat_imp_qual_t","PRK",2021,73.5604650539929,"61.2.0"
"wat_imp_qual_t","PRK",2022,73.6686310353593,"61.2.0"
"wat_imp_qual_t","PRK",2023,73.7819236746979,"61.2.0"
"wat_imp_qual_t","PRT",2010,97.8085487041802,"61.2.0"
"wat_imp_qual_t","PRT",2011,97.8171997499825,"61.2.0"
"wat_imp_qual_t","PRT",2012,97.8271493976994,"61.2.0"
"wat_imp_qual_t","PRT",2013,97.8383104771794,"61.2.0"
"wat_imp_qual_t","PRT",2014,97.850709064239,"61.2.0"
"wat_imp_qual_t","PRT",2015,97.8642993096121,"61.2.0"
"wat_imp_qual_t","PRT",2016,97.8790664044303,"61.2.0"
"wat_imp_qual_t","PRT",2017,97.8949857009607,"61.2.0"
"wat_imp_qual_t","PRT",2018,97.912003037504,"61.2.0"
"wat_imp_qual_t","PRT",2019,97.9301349258307,"61.2.0"
"wat_imp_qual_t","PRT",2020,97.9493277492616,"61.2.0"
"wat_imp_qual_t","PRT",2021,97.9695462451526,"61.2.0"
"wat_imp_qual_t","PRT",2022,97.990780951037,"61.2.0"
"wat_imp_qual_t","PRT",2023,98.0129999486334,"61.2.0"
"wat_imp_qual_t","PRT",2024,98.0304442084028,"61.2.0"
"wat_imp_qual_t","PRY",2010,57.2441160582428,"61.2.0"
"wat_imp_qual_t","PRY",2011,57.9235805996781,"61.2.0"
"wat_imp_qual_t","PRY",2012,58.5971721928883,"61.2.0"
"wat_imp_qual_t","PRY",2013,59.2558255493223,"61.2.0"
"wat_imp_qual_t","PRY",2014,59.9057582359398,"61.2.0"
"wat_imp_qual_t","PRY",2015,60.5503943920399,"61.2.0"
"wat_imp_qual_t","PRY",2016,61.19001240823,"61.2.0"
"wat_imp_qual_t","PRY",2017,61.8241296517683,"61.2.0"
"wat_imp_qual_t","PRY",2018,62.4557866810629,"61.2.0"
"wat_imp_qual_t","PRY",2019,63.0842436051128,"61.2.0"
"wat_imp_qual_t","PRY",2020,63.7094591950596,"61.2.0"
"wat_imp_qual_t","PRY",2021,63.9595993188715,"61.2.0"
"wat_imp_qual_t","PRY",2022,64.1624896239257,"61.2.0"
"wat_imp_qual_t","PRY",2023,64.2916963189796,"61.2.0"
"wat_imp_qual_t","PRY",2024,64.3647197417661,"61.2.0"
"wat_imp_qual_t","PSE",2010,78.5194462308053,"61.2.0"
"wat_imp_qual_t","PSE",2011,78.9117451361923,"61.2.0"
"wat_imp_qual_t","PSE",2012,79.3034392460179,"61.2.0"
"wat_imp_qual_t","PSE",2013,79.6944832492158,"61.2.0"
"wat_imp_qual_t","PSE",2014,80.0848507798057,"61.2.0"
"wat_imp_qual_t","PSE",2015,80.3581953913737,"61.2.0"
"wat_imp_qual_t","PSE",2016,80.5186816228868,"61.2.0"
"wat_imp_qual_t","PSE",2017,80.5332671663967,"61.2.0"
"wat_imp_qual_t","PSE",2018,80.5480740966707,"61.2.0"
"wat_imp_qual_t","PSE",2019,80.5632080716656,"61.2.0"
"wat_imp_qual_t","PSE",2020,80.5785113470135,"61.2.0"
"wat_imp_qual_t","PSE",2021,80.5940848308212,"61.2.0"
"wat_imp_qual_t","PSE",2022,80.6098759007822,"61.2.0"
"wat_imp_qual_t","PSE",2023,80.625838234096,"61.2.0"
"wat_imp_qual_t","PSE",2024,80.6420172046077,"61.2.0"
"wat_imp_qual_t","PYF",2010,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2011,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2012,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2013,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2014,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2015,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2016,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2017,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2018,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2019,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2020,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2021,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2022,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2023,90.448717948718,"61.2.0"
"wat_imp_qual_t","PYF",2024,90.448717948718,"61.2.0"
"wat_imp_qual_t","QAT",2010,97.2941080685104,"61.2.0"
"wat_imp_qual_t","QAT",2011,97.1447607701717,"61.2.0"
"wat_imp_qual_t","QAT",2012,96.9953943626159,"61.2.0"
"wat_imp_qual_t","QAT",2013,96.8460088458427,"61.2.0"
"wat_imp_qual_t","QAT",2014,96.6966042198523,"61.2.0"
"wat_imp_qual_t","QAT",2015,96.5471804846446,"61.2.0"
"wat_imp_qual_t","QAT",2016,96.3977376402198,"61.2.0"
"wat_imp_qual_t","QAT",2017,96.2482756865777,"61.2.0"
"wat_imp_qual_t","QAT",2018,96.0987946237183,"61.2.0"
"wat_imp_qual_t","QAT",2019,95.9492944516417,"61.2.0"
"wat_imp_qual_t","QAT",2020,95.7997751703479,"61.2.0"
"wat_imp_qual_t","QAT",2021,95.6502367798368,"61.2.0"
"wat_imp_qual_t","QAT",2022,95.5006792801086,"61.2.0"
"wat_imp_qual_t","QAT",2023,95.345241877961,"61.2.0"
"wat_imp_qual_t","QAT",2024,95.345241877961,"61.2.0"
"wat_imp_qual_t","REU",2010,97.3498823987288,"61.2.0"
"wat_imp_qual_t","REU",2011,97.2117217790773,"61.2.0"
"wat_imp_qual_t","REU",2012,97.0735424237644,"61.2.0"
"wat_imp_qual_t","REU",2013,96.9353443327899,"61.2.0"
"wat_imp_qual_t","REU",2014,96.797127506154,"61.2.0"
"wat_imp_qual_t","REU",2015,96.6588919438567,"61.2.0"
"wat_imp_qual_t","REU",2016,96.5206376458979,"61.2.0"
"wat_imp_qual_t","REU",2017,96.3823646122776,"61.2.0"
"wat_imp_qual_t","REU",2018,96.2440728429958,"61.2.0"
"wat_imp_qual_t","REU",2019,96.1057623380526,"61.2.0"
"wat_imp_qual_t","REU",2020,95.9674330974479,"61.2.0"
"wat_imp_qual_t","REU",2021,95.8290851211817,"61.2.0"
"wat_imp_qual_t","REU",2022,95.6907184092541,"61.2.0"
"wat_imp_qual_t","REU",2023,95.6969186928428,"61.2.0"
"wat_imp_qual_t","REU",2024,95.6969186928428,"61.2.0"
"wat_imp_qual_t","ROU",2010,97.5332747228899,"61.2.0"
"wat_imp_qual_t","ROU",2011,97.5386021639564,"61.2.0"
"wat_imp_qual_t","ROU",2012,97.5391680147617,"61.2.0"
"wat_imp_qual_t","ROU",2013,97.5376640839594,"61.2.0"
"wat_imp_qual_t","ROU",2014,97.5361656412696,"61.2.0"
"wat_imp_qual_t","ROU",2015,97.5356315967338,"61.2.0"
"wat_imp_qual_t","ROU",2016,97.5361606767899,"61.2.0"
"wat_imp_qual_t","ROU",2017,97.5376208562246,"61.2.0"
"wat_imp_qual_t","ROU",2018,97.540142327335,"61.2.0"
"wat_imp_qual_t","ROU",2019,97.5436349056513,"61.2.0"
"wat_imp_qual_t","ROU",2020,97.5481008599472,"61.2.0"
"wat_imp_qual_t","ROU",2021,97.5535859380074,"61.2.0"
"wat_imp_qual_t","ROU",2022,97.560085626861,"61.2.0"
"wat_imp_qual_t","ROU",2023,97.5675133381082,"61.2.0"
"wat_imp_qual_t","ROU",2024,97.5759628711889,"61.2.0"
"wat_imp_qual_t","RUS",2010,93.8426013007493,"61.2.0"
"wat_imp_qual_t","RUS",2011,93.904606834936,"61.2.0"
"wat_imp_qual_t","RUS",2012,93.9675866007612,"61.2.0"
"wat_imp_qual_t","RUS",2013,94.0315058177513,"61.2.0"
"wat_imp_qual_t","RUS",2014,94.096528812356,"61.2.0"
"wat_imp_qual_t","RUS",2015,94.1625538647767,"61.2.0"
"wat_imp_qual_t","RUS",2016,94.2296686883242,"61.2.0"
"wat_imp_qual_t","RUS",2017,94.2979075943701,"61.2.0"
"wat_imp_qual_t","RUS",2018,94.3672400025478,"61.2.0"
"wat_imp_qual_t","RUS",2019,94.437683304969,"61.2.0"
"wat_imp_qual_t","RUS",2020,94.5092717913236,"61.2.0"
"wat_imp_qual_t","RUS",2021,94.5820383287097,"61.2.0"
"wat_imp_qual_t","RUS",2022,94.6559265752371,"61.2.0"
"wat_imp_qual_t","RUS",2023,94.7310497623057,"61.2.0"
"wat_imp_qual_t","RUS",2024,94.8073501049592,"61.2.0"
"wat_imp_qual_t","RWA",2010,,"61.2.0"
"wat_imp_qual_t","RWA",2011,,"61.2.0"
"wat_imp_qual_t","RWA",2012,,"61.2.0"
"wat_imp_qual_t","RWA",2013,,"61.2.0"
"wat_imp_qual_t","RWA",2014,,"61.2.0"
"wat_imp_qual_t","RWA",2015,,"61.2.0"
"wat_imp_qual_t","RWA",2016,,"61.2.0"
"wat_imp_qual_t","RWA",2017,,"61.2.0"
"wat_imp_qual_t","RWA",2018,,"61.2.0"
"wat_imp_qual_t","RWA",2019,,"61.2.0"
"wat_imp_qual_t","RWA",2020,,"61.2.0"
"wat_imp_qual_t","RWA",2021,,"61.2.0"
"wat_imp_qual_t","RWA",2022,,"61.2.0"
"wat_imp_qual_t","RWA",2023,,"61.2.0"
"wat_imp_qual_t","RWA",2024,,"61.2.0"
"wat_imp_qual_t","SAU",2010,,"61.2.0"
"wat_imp_qual_t","SAU",2011,,"61.2.0"
"wat_imp_qual_t","SAU",2012,,"61.2.0"
"wat_imp_qual_t","SAU",2013,,"61.2.0"
"wat_imp_qual_t","SAU",2014,,"61.2.0"
"wat_imp_qual_t","SAU",2015,,"61.2.0"
"wat_imp_qual_t","SAU",2016,,"61.2.0"
"wat_imp_qual_t","SAU",2017,,"61.2.0"
"wat_imp_qual_t","SAU",2018,,"61.2.0"
"wat_imp_qual_t","SAU",2019,,"61.2.0"
"wat_imp_qual_t","SAU",2020,,"61.2.0"
"wat_imp_qual_t","SAU",2021,,"61.2.0"
"wat_imp_qual_t","SAU",2022,,"61.2.0"
"wat_imp_qual_t","SAU",2023,,"61.2.0"
"wat_imp_qual_t","SAU",2024,,"61.2.0"
"wat_imp_qual_t","SDN",2010,,"61.2.0"
"wat_imp_qual_t","SDN",2011,,"61.2.0"
"wat_imp_qual_t","SDN",2012,,"61.2.0"
"wat_imp_qual_t","SDN",2013,,"61.2.0"
"wat_imp_qual_t","SDN",2014,,"61.2.0"
"wat_imp_qual_t","SDN",2015,,"61.2.0"
"wat_imp_qual_t","SDN",2016,,"61.2.0"
"wat_imp_qual_t","SDN",2017,,"61.2.0"
"wat_imp_qual_t","SDN",2018,,"61.2.0"
"wat_imp_qual_t","SDN",2019,,"61.2.0"
"wat_imp_qual_t","SDN",2020,,"61.2.0"
"wat_imp_qual_t","SDN",2021,,"61.2.0"
"wat_imp_qual_t","SDN",2022,,"61.2.0"
"wat_imp_qual_t","SDN",2023,,"61.2.0"
"wat_imp_qual_t","SDN",2024,,"61.2.0"
"wat_imp_qual_t","SEN",2010,22.921692660595,"61.2.0"
"wat_imp_qual_t","SEN",2011,23.2254177089302,"61.2.0"
"wat_imp_qual_t","SEN",2012,23.5278306759544,"61.2.0"
"wat_imp_qual_t","SEN",2013,23.8292288902426,"61.2.0"
"wat_imp_qual_t","SEN",2014,24.1296059215729,"61.2.0"
"wat_imp_qual_t","SEN",2015,24.4313032650877,"61.2.0"
"wat_imp_qual_t","SEN",2016,24.7339881730079,"61.2.0"
"wat_imp_qual_t","SEN",2017,25.0382030548445,"61.2.0"
"wat_imp_qual_t","SEN",2018,25.3433216862511,"61.2.0"
"wat_imp_qual_t","SEN",2019,25.6495937230682,"61.2.0"
"wat_imp_qual_t","SEN",2020,25.9566923925669,"61.2.0"
"wat_imp_qual_t","SEN",2021,26.2648624944934,"61.2.0"
"wat_imp_qual_t","SEN",2022,26.5737764045533,"61.2.0"
"wat_imp_qual_t","SEN",2023,26.8831210795347,"61.2.0"
"wat_imp_qual_t","SEN",2024,27.1931407050582,"61.2.0"
"wat_imp_qual_t","SGP",2010,100,"61.2.0"
"wat_imp_qual_t","SGP",2011,100,"61.2.0"
"wat_imp_qual_t","SGP",2012,100,"61.2.0"
"wat_imp_qual_t","SGP",2013,100,"61.2.0"
"wat_imp_qual_t","SGP",2014,100,"61.2.0"
"wat_imp_qual_t","SGP",2015,100,"61.2.0"
"wat_imp_qual_t","SGP",2016,100,"61.2.0"
"wat_imp_qual_t","SGP",2017,100,"61.2.0"
"wat_imp_qual_t","SGP",2018,100,"61.2.0"
"wat_imp_qual_t","SGP",2019,100,"61.2.0"
"wat_imp_qual_t","SGP",2020,100,"61.2.0"
"wat_imp_qual_t","SGP",2021,100,"61.2.0"
"wat_imp_qual_t","SGP",2022,100,"61.2.0"
"wat_imp_qual_t","SGP",2023,100,"61.2.0"
"wat_imp_qual_t","SGP",2024,100,"61.2.0"
"wat_imp_qual_t","SHN",2010,80.8496744791275,"61.2.0"
"wat_imp_qual_t","SHN",2011,80.8454868074837,"61.2.0"
"wat_imp_qual_t","SHN",2012,82.7942003974031,"61.2.0"
"wat_imp_qual_t","SHN",2013,84.74271166229,"61.2.0"
"wat_imp_qual_t","SHN",2014,86.6910206021445,"61.2.0"
"wat_imp_qual_t","SHN",2015,88.639127216966,"61.2.0"
"wat_imp_qual_t","SHN",2016,90.5870315067556,"61.2.0"
"wat_imp_qual_t","SHN",2017,92.5347334715127,"61.2.0"
"wat_imp_qual_t","SHN",2018,94.4822331112373,"61.2.0"
"wat_imp_qual_t","SHN",2019,96.4295304259294,"61.2.0"
"wat_imp_qual_t","SHN",2020,98.3766254155886,"61.2.0"
"wat_imp_qual_t","SHN",2021,99.3012755141371,"61.2.0"
"wat_imp_qual_t","SHN",2022,99.2961291953626,"61.2.0"
"wat_imp_qual_t","SHN",2023,99.290982876588,"61.2.0"
"wat_imp_qual_t","SHN",2024,99.290982876588,"61.2.0"
"wat_imp_qual_t","SLB",2010,,"61.2.0"
"wat_imp_qual_t","SLB",2011,,"61.2.0"
"wat_imp_qual_t","SLB",2012,,"61.2.0"
"wat_imp_qual_t","SLB",2013,,"61.2.0"
"wat_imp_qual_t","SLB",2014,,"61.2.0"
"wat_imp_qual_t","SLB",2015,,"61.2.0"
"wat_imp_qual_t","SLB",2016,,"61.2.0"
"wat_imp_qual_t","SLB",2017,,"61.2.0"
"wat_imp_qual_t","SLB",2018,,"61.2.0"
"wat_imp_qual_t","SLB",2019,,"61.2.0"
"wat_imp_qual_t","SLB",2020,,"61.2.0"
"wat_imp_qual_t","SLB",2021,,"61.2.0"
"wat_imp_qual_t","SLB",2022,,"61.2.0"
